date,session,number,bill,question,result,description,yeatotal,naytotal,rollcall,passed,votestotal,yea_pct,close,lopsided,.rollcall_id,pct_yea_D,pct_yea_R,partyline
2006-03-16,2,62,S.Con.Res. 83,On the Amendment S.Amdt. 3100,Rejected,Cornyn Amdt No. 3100; To provide for reconciliation instructions to the Committee on Finance to reduce mandatory spending.,43,57,2-62,FALSE,100,0.43,FALSE,FALSE,372,0.022727272727272728,0.7636363636363637,NA
2006-03-16,2,63,S.Con.Res. 83,On the Amendment S.Amdt. 3141,Rejected,"Stabenow Amdt No. 3141; To provide an assured stream of funding for veteran's health care that will take into account the annual changes in the veteran's population and inflation to be paid for by restoring the pre-2001 top rate for income over $1 million, closing corporate tax loopholes and delaying tax cuts for the wealthy.",46,54,2-63,FALSE,100,0.46,FALSE,FALSE,373,0.9772727272727273,0.03636363636363636,Democratic
2006-03-16,2,64,S.Con.Res. 83,On the Amendment S.Amdt. 3071,Rejected,Akaka Amdt No. 3071; To increase funding for Title I grants and reduce debt by closing corporate tax loopholes.,49,51,2-64,FALSE,100,0.49,FALSE,FALSE,374,1,0.07272727272727272,Democratic
2006-03-16,2,65,S.Con.Res. 83,On the Amendment S.Amdt. 3093,Rejected,Inhofe Amdt No. 3093; To provide for discretionary spending control.,35,62,2-65,FALSE,97,0.36082474226804123,FALSE,FALSE,375,0.022727272727272728,0.6538461538461539,NA
2006-03-16,2,66,S.Con.Res. 83,On the Amendment S.Amdt. 3106,Rejected,Lincoln Amdt No. 3106; To restore the discretionary budget for the Department of Agriculture with an offset achieved by closing corporate tax loopholes.,48,52,2-66,FALSE,100,0.48,FALSE,FALSE,376,1,0.05454545454545454,Democratic
2006-03-16,2,67,S.Con.Res. 83,On the Amendment S.Amdt. 3143,Rejected,Kerry Amdt No. 3143; To prevent the imposition of excessive TRICARE fees and co-pays on military retirees.,46,53,2-67,FALSE,99,0.46464646464646464,FALSE,FALSE,377,0.9772727272727273,0.037037037037037035,Democratic
2006-03-16,2,68,S.Con.Res. 83,On the Amendment S.Amdt. 3087,Rejected,DeMint Amdt. No. 3087 As Modified; To establish a reserve fund for Social Security reform.,46,53,2-68,FALSE,99,0.46464646464646464,FALSE,FALSE,378,0,0.8518518518518519,NA
2006-03-16,2,69,S.Con.Res. 83,On the Amendment S.Amdt. 3105,Rejected,Boxer Amdt No. 3105; No Statement of Purpose on File.,43,57,2-69,FALSE,100,0.43,FALSE,FALSE,379,0.9318181818181818,0.01818181818181818,Democratic
2006-03-16,2,70,S.Con.Res. 83,On the Amendment S.Amdt. 3121,Rejected,Bingaman Amdt No. 3121; To strike the direct spending limitation.,50,50,2-70,FALSE,100,0.5,FALSE,FALSE,380,0.9772727272727273,0.10909090909090909,NA
2006-03-16,2,71,S.Con.Res. 83,On the Amendment S.Amdt. 3164,Rejected,"Stabenow Amdt No. 3164; To establish a reserve fund to allow for deficit-neutral legislation that would provide seniors with a prescription drug benefit option that is affordable, user-friendly, and administered directly by the Secretary of Health and Human Services.",39,60,2-71,FALSE,99,0.3939393939393939,FALSE,FALSE,381,0.8863636363636364,0,NA
2006-03-16,2,72,S.Con.Res. 83,On the Amendment S.Amdt. 3128,Agreed to,Domenici Amdt No. 3128; To provide funding for implementing the Energy Policy Act of 2005 from ANWR.,51,49,2-72,FALSE,100,0.51,FALSE,FALSE,382,0.06818181818181818,0.875,NA
2006-03-16,2,73,S.Con.Res. 83,On the Amendment S.Amdt. 3166,Rejected,"Ensign Amdt No. 3166; To deny funds in FY2007 for the United Nations Human Rights Council, which the United States just voted against because countries found complicit in sustained human rights abuses are eligible for Council membership. Savings redirected to border security.",50,50,2-73,FALSE,100,0.5,FALSE,FALSE,383,0.045454545454545456,0.8727272727272727,NA
2006-03-16,2,74,S.Con.Res. 83,On Passage of the Bill,Passed,S.Con.Res. 83; An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2007 and including the appropriate budgetary levels for fiscal years 2006 and 2008 through 2011.,51,49,2-74,TRUE,100,0.51,FALSE,FALSE,384,0.022727272727272728,0.9090909090909091,Republican
2006-03-28,2,77,S. 2349,On the Amendment S.Amdt. 3176,Rejected,Collins Amdt. No. 3176; To establish the Senate Office of Public Integrity.,30,67,2-77,FALSE,97,0.30927835051546393,TRUE,FALSE,385,0.5238095238095238,0.14814814814814814,NA
2006-03-28,2,78,S. 2349,On the Amendment S.Amdt. 2944,Agreed to,Wyden Amdt. No. 2944; To establish as a standing order of the Senate a requirement that a Senator publicly disclose a notice of intent to object to proceeding to any measure or matter.,84,13,2-78,FALSE,97,0.865979381443299,TRUE,FALSE,386,1,0.7592592592592593,NA
2006-03-28,2,79,S. 2349,On the Cloture Motion,Agreed to,"Upon Reconsideration, Motion to Invoke Cloture on S.2349; 527 Reform Act of 2006",81,16,2-79,FALSE,97,0.8350515463917526,TRUE,FALSE,387,0.8571428571428571,0.8148148148148148,NA
2006-03-29,2,80,S. 2349,On the Motion to Table S.Amdt. 2962,Agreed to,Feingold Amdt. No. 2962; To clarify the application of the gift rule to lobbyists.,68,30,2-80,FALSE,98,0.6938775510204082,TRUE,FALSE,388,0.42857142857142855,0.8909090909090909,NA
2006-03-29,2,81,S. 2349,On the Motion to Table S.Amdt. 2980,Agreed to,Ensign Amdt. No. 2980; To include Federal entities in the definition of earmarks.,57,41,2-81,FALSE,98,0.5816326530612245,FALSE,FALSE,389,0.5952380952380952,0.5636363636363636,NA
2006-03-29,2,82,S. 2349,On Passage of the Bill,Passed,As Amended; 527 Reform Act of 2006,90,8,2-82,TRUE,98,0.9183673469387755,TRUE,FALSE,390,0.9285714285714286,0.9090909090909091,NA
2006-04-03,2,84,S. 2454,On the Amendment S.Amdt. 3210,Agreed to,"Bingaman Amdt. No. 3210, as modified; To provide financial aid to local law enforcement officials along the Nation's borders, and for other purposes.",84,6,2-84,FALSE,90,0.9333333333333333,TRUE,FALSE,391,1,0.8823529411764706,NA
2006-04-03,2,85,S. 2454,On the Amendment S.Amdt. 3193,Agreed to,"Alexander Amdt. No. 3193, as modified; To prescribe the binding oath or affirmation of renunciation and allegiance required to be naturalized as a citizen of the United States, to encourage and support the efforts of prospective citizens of the United States to become citizens, and for other purposes.",91,1,2-85,FALSE,92,0.9891304347826086,TRUE,TRUE,392,1,0.9807692307692307,NA
2006-04-06,2,88,S. 2454,On the Cloture Motion S.Amdt. 3192,Rejected,"Motion to Invoke Cloture on the Specter Amdt. No. 3192; To amend the Immigration and Nationality Act to provide for comprehensive reform and to provide conditional nonimmigrant authorization for employment to undocumented aliens, and for other purposes.",39,60,2-88,FALSE,99,0.3939393939393939,FALSE,FALSE,393,0.8837209302325582,0.017857142857142856,NA
2006-04-07,2,89,S. 2454,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Commit S. 2454 to the Committee on the Judiciary; Securing America's Borders Act,38,60,2-89,FALSE,98,0.3877551020408163,FALSE,FALSE,394,0.8604651162790697,0.01818181818181818,NA
2006-04-07,2,90,S. 2454,On the Cloture Motion,Rejected,Motion to Invoke Cloture on S. 2454; Securing America's Borders Act,36,62,2-90,FALSE,98,0.3673469387755102,FALSE,FALSE,395,0.046511627906976744,0.6296296296296297,NA
2006-04-07,2,91,PN922,On the Nomination,Confirmed,"Confirmation Dorrance Smith, to be Assistant Secretary of Defense",59,34,2-91,TRUE,93,0.6344086021505376,FALSE,FALSE,396,0.175,1,NA
2006-04-07,2,92,PN70,On the Cloture Motion,Rejected,"Motion to Invoke Cloture on Peter Cyril Wyche Flory, to be an Assistant Secretary of Defense",52,41,2-92,FALSE,93,0.5591397849462365,FALSE,FALSE,397,0,1,Republican
2006-04-26,2,94,H.R. 4939,On the Amendment S.Amdt. 3594,Agreed to,"Gregg Amdt. No. 3594, as Modified; To provide, with an offset, emergency funding for border security efforts.",59,39,2-94,FALSE,98,0.6020408163265306,FALSE,FALSE,398,0.16666666666666666,0.9454545454545454,NA
2006-04-26,2,95,H.R. 4939,On the Amendment S.Amdt. 3604,Rejected,"Reid Amdt. No. 3604; To provide, with an offset, emergency funding for border security efforts.",44,54,2-95,FALSE,98,0.4489795918367347,FALSE,FALSE,399,0.9761904761904762,0.03636363636363636,Democratic
2006-04-26,2,96,H.R. 4939,On the Motion to Table S.Amdt. 3615,Agreed to,Motion to Table Thomas Amdt. No. 3615; To return the bill to the President's proposal.,72,26,2-96,FALSE,98,0.7346938775510204,TRUE,FALSE,400,0.9761904761904762,0.5454545454545454,NA
2006-04-26,2,97,H.R. 4939,On the Motion to Table,Agreed to,"Motion to Table Ensign Motion to Recommit H.R.4939 to the Committee on Appropriations; Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006",68,28,2-97,FALSE,96,0.7083333333333334,TRUE,FALSE,401,0.975,0.5,NA
2006-04-26,2,98,H.R. 4939,On the Amendment S.Amdt. 3642,Agreed to,"Akaka Amdt. No. 3642 as Amended; To provide an additional $430,000,000 for the Department of Veteran Affairs for Medical Services for outpatient care and treatment for veterans.",84,13,2-98,FALSE,97,0.865979381443299,TRUE,FALSE,402,1,0.7636363636363637,NA
2006-04-26,2,99,H.R. 4939,On the Motion to Table S.Amdt. 3641,Agreed to,"Motion to Table Coburn Amdt No. 3641 ""Div. I""; To perfect the bill.",50,47,2-99,FALSE,97,0.5154639175257731,FALSE,FALSE,403,0.4878048780487805,0.5272727272727272,NA
2006-04-27,2,100,H.R. 4939,On the Motion to Table S.Amdt. 3641,Rejected,"Motion to Table Coburn Amdt. No. 3641 ""Div. II""; To perfect the bill.",44,51,2-100,FALSE,95,0.4631578947368421,FALSE,FALSE,404,0.6097560975609756,0.3584905660377358,NA
2006-05-02,2,103,H.R. 4939,On the Cloture Motion,Agreed to,"Motion to Invoke Cloture on H.R. 4939; Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006",92,4,2-103,FALSE,96,0.9583333333333334,TRUE,FALSE,405,0.9,1,NA
2006-05-02,2,104,H.R. 4939,On the Amendment S.Amdt. 3617,Rejected,"McCain Amdt. No. 3617; To strike a provision providing $6 million to sugarcane growers in Hawaii, which was not included in the Administration's emergency supplemental request.",40,59,2-104,FALSE,99,0.40404040404040403,FALSE,FALSE,406,0.046511627906976744,0.6909090909090909,NA
2006-05-02,2,105,H.R. 4939,On the Amendment S.Amdt. 3641,Rejected,"Coburn Amdt. No. 3641 ""Div IV""; To perfect the bill.",48,51,2-105,FALSE,99,0.48484848484848486,FALSE,FALSE,407,0.46511627906976744,0.509090909090909,NA
2006-05-03,2,107,H.R. 4939,On the Amendment S.Amdt. 3688,Agreed to,"Kennedy Amdt. No. 3688, As Modified; To provide funding to compensate individuals harmed by pandemic influenza vaccine.",53,46,2-107,FALSE,99,0.5353535353535354,FALSE,FALSE,408,0.9767441860465116,0.18181818181818182,NA
2006-05-03,2,108,H.R. 4939,On the Amendment S.Amdt. 3616,Rejected,"McCain Amdt. No. 3616; To strike a provision that provides $74.5 million to states based on their production of certain types of crops, livestock and or diary products, which was not included in the Administration's emergency supplemental request.",37,61,2-108,FALSE,98,0.37755102040816324,FALSE,FALSE,409,0.11627906976744186,0.5925925925925926,NA
2006-05-03,2,109,H.R. 4939,On the Amendment S.Amdt. 3673,Rejected,Inouye Amdt. No. 3673; To increase funds made available for assessments of critical reservoirs and dams in the State of Hawaii.,43,53,2-109,FALSE,96,0.4479166666666667,FALSE,FALSE,410,0.9523809523809523,0.03773584905660377,Democratic
2006-05-03,2,110,H.R. 4939,On the Amendment S.Amdt. 3601,Agreed to,Inouye Amdt. No. 3601; To provide assistance relating to assessments and monitoring of waters in the State of Hawaii.,51,45,2-110,FALSE,96,0.53125,FALSE,FALSE,411,0.9523809523809523,0.18867924528301888,NA
2006-05-04,2,111,H.R. 4939,On the Amendment S.Amdt. 3704,Rejected,"Thune Amdt. No. 3704; To provide, with an offset, $20,000,000 for the Department of Veterans Affairs for Medical Facilities.",39,59,2-111,FALSE,98,0.3979591836734694,FALSE,FALSE,412,0.09302325581395349,0.6481481481481481,NA
2006-05-04,2,112,H.R. 4939,On Passage of the Bill,Passed,"H.R. 4939 As Amended; Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006",77,21,2-112,TRUE,98,0.7857142857142857,TRUE,FALSE,413,1,0.6,NA
2006-05-08,2,115,S. 22,On Cloture on the Motion to Proceed,Rejected,Motion to Invoke Cloture on the Motion to Proceed to S.22; Medical Care Access Protection Act of 2006,48,42,2-115,FALSE,90,0.5333333333333333,FALSE,FALSE,414,0,0.9423076923076923,Republican
2006-05-08,2,116,S. 23,On Cloture on the Motion to Proceed,Rejected,Motion to Invoke Cloture on the Motion to Proceed to S.23; Healthy Mothers and Healthy Babies Access to Care Act,49,44,2-116,FALSE,93,0.5268817204301075,FALSE,FALSE,415,0,0.9433962264150944,Republican
2006-05-09,2,117,S. 1955,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Motion to proveed to S. 1955; Health Insurance Marketplace Modernization and Affordability Act of 2006,96,2,2-117,FALSE,98,0.9795918367346939,TRUE,TRUE,416,1,0.9636363636363636,NA
2006-05-11,2,118,H.R. 4297,On the Conference Report,Agreed to,H.R.4297 Conference Report; Tax Increase Prevention and Reconciliation Act of 2005,54,44,2-118,FALSE,98,0.5510204081632653,FALSE,FALSE,417,0.06976744186046512,0.9454545454545454,Republican
2006-05-11,2,119,S. 1955,On the Cloture Motion,Rejected,"Motion to Invoke Cloture on the Committee Amendment (Subst.) As Modified, to S.1955; Health Insurance Marketplace Modernization and Affordability Act of 2006",55,43,2-119,FALSE,98,0.5612244897959183,FALSE,FALSE,418,0.046511627906976744,0.9818181818181818,Republican
2006-05-16,2,121,S. 2611,On the Amendment S.Amdt. 3961,Rejected,"Isakson Amdt. No. 3961; To prohibit the granting of legal status, or adjustment of current status, to any individual who enters or entered the United States in violation of Federal law unless the border security measures authorized under Title I and section 233 are fully completed and fully operational.",40,55,2-121,FALSE,95,0.42105263157894735,FALSE,FALSE,419,0.16279069767441862,0.6346153846153846,NA
2006-05-16,2,122,S. 2611,On the Amendment S.Amdt. 3994,Agreed to,Salazar Amdt. No. 3994; To prohibit implementation of title IV and title VI until the President determines that implementation of such titles will strengthen the national security of the United States.,79,16,2-122,FALSE,95,0.8315789473684211,TRUE,FALSE,420,0.9302325581395349,0.7450980392156863,NA
2006-05-16,2,123,S. 2611,On the Motion to Table S.Amdt. 4017,Agreed to,Motion to Table Dorgan Amdt. No. 4017; To prohibit aliens who are currently outside the United States from participating in the H-2C guestworker visa program.,69,28,2-123,FALSE,97,0.711340206185567,TRUE,FALSE,421,0.5116279069767442,0.8679245283018868,NA
2006-05-16,2,124,S. 2611,On the Motion to Table S.Amdt. 3981,Rejected,"Motion to Table Bingaman Amdt. No. 3981; To reduce the number of H-2C nonimmigrants to 200,000 during any fiscal year.",18,79,2-124,FALSE,97,0.18556701030927836,TRUE,FALSE,422,0.06976744186046512,0.2830188679245283,NA
2006-05-17,2,126,S. 2611,On the Amendment S.Amdt. 3979,Agreed to,Sessions Amdt. No. 3979; To increase the amount of fencing and improve vehicle barriers installed along the southwest border of the United States.,83,16,2-126,FALSE,99,0.8383838383838383,TRUE,FALSE,423,0.6511627906976745,1,NA
2006-05-17,2,127,S. 2611,On the Amendment S.Amdt. 3963,Rejected,Vitter Amdt. No. 3963; To strike the provisions related to certain undocumented individuals.,33,66,2-127,FALSE,99,0.3333333333333333,TRUE,FALSE,424,0.046511627906976744,0.5535714285714286,NA
2006-05-17,2,128,S. 2611,On the Amendment S.Amdt. 3965,Agreed to,Cornyn Amdt. No. 3965 As Modified; To modify the conditions under which an H-2C nonimmigrant may apply for an employment-based immigrant visa.,50,48,2-128,FALSE,98,0.5102040816326531,FALSE,FALSE,425,0.07142857142857142,0.8545454545454545,NA
2006-05-18,2,129,S. 2611,On the Amendment S.Amdt. 4066,Agreed to,Kennedy Amdt. No. 4066; To modify the conditions under which an H-2C nonimmigrant may apply for adjustment of status.,56,43,2-129,FALSE,99,0.5656565656565656,FALSE,FALSE,426,0.9534883720930233,0.2545454545454545,NA
2006-05-18,2,130,S. 2611,On the Motion to Table S.Amdt. 3985,Agreed to,"Motion to Table Ensign Amdt. No. 3985; To reduce document fraud, prevent identity theft, and preserve the integrity of the Social Security system, by ensuring that persons who receive an adjustment of status under this bill are not able to receive Social Security benefits as a result of unlawful activity.",50,49,2-130,FALSE,99,0.5050505050505051,FALSE,FALSE,427,0.8837209302325582,0.2,NA
2006-05-18,2,131,S. 2611,On the Amendment S.Amdt. 4064,Agreed to,"Inhofe Amdt. No. 4064; To amend title 4 United States Code, to declare English as the national language of the United States and to promote the patriotic integration of prospective US citizens.",63,34,2-131,FALSE,97,0.6494845360824743,FALSE,FALSE,428,0.2558139534883721,0.9811320754716981,NA
2006-05-18,2,132,S. 2611,On the Amendment S.Amdt. 4073,Agreed to,"Salazar Amdt. No. 4073 As Modified; To declare that English is the common and unifying language of the United States, and to preserve and enhance the role of the English language.",58,39,2-132,FALSE,97,0.5979381443298969,FALSE,FALSE,429,1,0.2641509433962264,NA
2006-05-18,2,133,S. 2611,On the Amendment S.Amdt. 4072,Rejected,"Clinton Amdt. No. 4072; To establish a grant program to provide financial assistance to States and local governments for the costs of providing health care and educational services to noncitizens, and to provide additional funding for the State Criminal Alien Assistance Program.",43,52,2-133,FALSE,95,0.45263157894736844,FALSE,FALSE,430,0.9523809523809523,0.038461538461538464,Democratic
2006-05-18,2,134,S. 2611,On the Amendment S.Amdt. 4038,Agreed to,"Cornyn Amdt. No. 4038; To require aliens seeking adjustment of status under section 245B of the Immigration and Nationality Act or Deferred Mandatory Departure status under section 245C of such Act to pay a supplemental application fee, which shall be used to provide financial assistance to States for health and educational services for noncitizens.",64,32,2-134,FALSE,96,0.6666666666666666,TRUE,FALSE,431,0.4523809523809524,0.8490566037735849,NA
2006-05-18,2,135,S. 2611,On the Motion to Table S.Amdt. 3969,Agreed to,Motion to Table Kyl Amdt. No. 3969; To prohibit H-2C nonimmigrants from adjusting to lawful permanent resident status.,58,35,2-135,FALSE,93,0.6236559139784946,FALSE,FALSE,432,0.9285714285714286,0.36,NA
2006-05-22,2,136,S. 2611,On the Motion to Table S.Amdt. 4009,Agreed to,Motion to Table Chambliss Amdt. No. 4009; To modify the wage requirements for employers seeking to hire H-2A and blue card agricultural workers.,50,43,2-136,FALSE,93,0.5376344086021505,FALSE,FALSE,433,0.975,0.19230769230769232,NA
2006-05-22,2,137,S. 2611,On the Amendment S.Amdt. 4076,Agreed to,Ensign Amdt. No. 4076 as Modified; To authorize the use of the National Guard to secure the southern border of the United States.,83,10,2-137,FALSE,93,0.8924731182795699,TRUE,FALSE,434,0.925,0.8846153846153846,NA
2006-05-23,2,138,S. 2611,On the Amendment S.Amdt. 4087,Rejected,Feinstein Amdt. No. 4087; To modify the conditions under which aliens who are unlawfully present in the United States are granted legal status.,37,61,2-138,FALSE,98,0.37755102040816324,FALSE,FALSE,435,0.813953488372093,0.018518518518518517,NA
2006-05-23,2,139,S. 2611,On the Motion to Table S.Amdt. 4117,Agreed to,Motion to Table Leahy Amdt. No. 4117; To amend section 212 of the Immigration and Nationality Act regarding restrictions on the admission of aliens.,79,19,2-139,FALSE,98,0.8061224489795918,TRUE,FALSE,436,0.6511627906976745,0.9444444444444444,NA
2006-05-23,2,140,S. 2611,On the Amendment S.Amdt. 4177,Agreed to,Grassley Amdt. No. 4177; To provide a substitute to title III.,58,40,2-140,FALSE,98,0.5918367346938775,FALSE,FALSE,437,0.9534883720930233,0.2962962962962963,NA
2006-05-23,2,141,S. 2611,On the Motion to Table S.Amdt. 4106,Agreed to,Motion to Table Kennedy Amdt. No. 4106; To enhance the enforcement of labor protections for United States workers and guest workers.,56,41,2-141,FALSE,97,0.5773195876288659,FALSE,FALSE,438,0.047619047619047616,1,Republican
2006-05-23,2,142,S. 2611,On the Motion to Table S.Amdt. 4142,Agreed to,"Motion to Table Durbin Amdt. No. 4142; To authorize the waiver of certain grounds of inadmissibility or removal where denial of admission or removal would result in hardship for a spouse, parent, or child who is a citizen or permanent resident alien.",63,34,2-142,FALSE,97,0.6494845360824743,FALSE,FALSE,439,0.23809523809523808,0.9814814814814815,NA
2006-05-24,2,143,S. 2611,On the Motion to Table S.Amdt. 4085,Rejected,Motion to Table McConnell Amdt. No. 4085; To implement the recommendation of the Carter-Baker Commission on Federal Election Reform to protect and secure the franchise of all United States citizens from ballots being cast illegally by non-United States citizens.,48,49,2-143,FALSE,97,0.4948453608247423,FALSE,FALSE,440,1,0.07547169811320754,Democratic
2006-05-24,2,144,S. 2611,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on S. 2611; Comprehensive Immigration Reform Act of 2006,73,25,2-144,FALSE,98,0.7448979591836735,TRUE,FALSE,441,0.9534883720930233,0.5740740740740741,NA
2006-05-24,2,145,S. 2611,On the Motion,Agreed to,Motion to Waive CBA Re: S. 2611; Comprehensive Immigration Reform Act of 2006,67,31,2-145,FALSE,98,0.6836734693877551,TRUE,FALSE,442,0.9302325581395349,0.48148148148148145,NA
2006-05-24,2,146,S. 2611,On the Amendment S.Amdt. 4127,Agreed to,Byrd Amdt. No. 4127; To fund improvements in border and interior security by assessing a $500 supplemental fee under title VI.,73,25,2-146,FALSE,98,0.7448979591836735,TRUE,FALSE,443,0.6046511627906976,0.8703703703703703,NA
2006-05-24,2,147,S. 2611,On the Amendment S.Amdt. 4114,Agreed to,"Gregg Amdt. No. 4114; To amend title II of the Immigration and Nationality Act to reform the diversity visa program and create a program that awards visas to aliens with an advanced degree in science mathematics, technology, or engineering.",56,42,2-147,FALSE,98,0.5714285714285714,FALSE,FALSE,444,0.20930232558139536,0.8703703703703703,NA
2006-05-24,2,148,S. 2611,On the Amendment S.Amdt. 4101,Rejected,Hutchison Amdt. No. 4101; To enhance border security by creating a pilot SAFE Visa Program to grant visas to authorized nationals of a NAFTA or CAFTA-DR country who receive employment offers in job areas in the United States that have been certified by the Secretary of Labor as having a shortage of workers.,31,67,2-148,FALSE,98,0.3163265306122449,TRUE,FALSE,445,0.023255813953488372,0.5555555555555556,NA
2006-05-24,2,149,S. 2611,On the Motion to Table S.Amdt. 4084,Agreed to,Motion to Table Chambliss Amdt. No. 4084; To modify the eligible requirements for blue card status and to increase the fines to be paid by aliens granted such status or legal permanent resident status.,62,35,2-149,FALSE,97,0.6391752577319587,FALSE,FALSE,446,0.9302325581395349,0.39622641509433965,NA
2006-05-24,2,150,S. 2611,On the Amendment S.Amdt. 4095,Rejected,Dorgan Amdt. No. 4095; To sunset the H-2C visa program after the date that is 5 years after the date of enactment of this Act.,48,49,2-150,FALSE,97,0.4948453608247423,FALSE,FALSE,447,0.5348837209302325,0.4716981132075472,NA
2006-05-25,2,151,S. 2611,On the Amendment S.Amdt. 4097,Rejected,Cornyn Amdt. No. 4097; To modify the requirements for confidentiality certain information submitted by an alien seeking an adjustment of status under section 245B.,49,49,2-151,FALSE,98,0.5,FALSE,FALSE,448,0.09302325581395349,0.8333333333333334,NA
2006-05-25,2,152,S. 2611,On the Amendment S.Amdt. 4131,Agreed to,"Bingaman Amdt. No. 4131; To limit the total number of aliens, including spouses and children, granted employment-based legal permanent resident status to 650,000 during any fiscal year.",51,47,2-152,FALSE,98,0.5204081632653061,FALSE,FALSE,449,0.4186046511627907,0.5925925925925926,NA
2006-05-25,2,153,S. 2611,On the Amendment S.Amdt. 4083,Agreed to,Feingold Amdt. No. 4083; To strike the provision prohibiting a court from staying the removal of an alien in certain circumstances.,52,45,2-153,FALSE,97,0.5360824742268041,FALSE,FALSE,450,0.9285714285714286,0.2222222222222222,NA
2006-05-25,2,154,S. 2611,On the Amendment S.Amdt. 4108,Rejected,Sessions Amdt. No. 4108; To limit the application of the Earned Income Tax Credit.,37,60,2-154,FALSE,97,0.38144329896907214,FALSE,FALSE,451,0.09523809523809523,0.6111111111111112,NA
2006-05-25,2,155,S. 2611,On the Amendment S.Amdt. 4136,Agreed to,Ensign Amdt. No. 4136; To ensure the integrity of the Earned Income Tax Credit program by reducing the potential for fraud and to ensure that aliens who receive an adjustment of this status under this bill meet their obligation to pay back taxes without creating a burden on the American public.,50,47,2-155,FALSE,97,0.5154639175257731,FALSE,FALSE,452,0.16666666666666666,0.7962962962962963,NA
2006-05-25,2,156,S. 2611,On the Amendment S.Amdt. 4188,Agreed to,Specter Amdt. No. 4188; To improve the bill.,56,41,2-156,FALSE,97,0.5773195876288659,FALSE,FALSE,453,0.8536585365853658,0.36363636363636365,NA
2006-05-25,2,157,S. 2611,On Passage of the Bill,Passed,S. 2611 As Amended; Comprehensive Immigration Reform Act of 2006,62,36,2-157,TRUE,98,0.6326530612244898,FALSE,FALSE,454,0.9047619047619048,0.42857142857142855,NA
2006-05-25,2,158,PN1179,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Nomination of Brett M. Kavanaugh to be U.S. Circuit Judge,67,30,2-158,FALSE,97,0.6907216494845361,TRUE,FALSE,455,0.2926829268292683,1,NA
2006-05-26,2,159,PN1179,On the Nomination,Confirmed,Confirmation Brett M. Kavanaugh of Maryland to be U.S. Circuit Judge for the D.C. Circuit,57,36,2-159,TRUE,93,0.6129032258064516,FALSE,FALSE,456,0.10256410256410256,1,NA
2006-05-26,2,160,PN1552,On the Nomination,Confirmed,"Confirmation General Michael V. Hayden, U.S. Air Force, to be Director of the Central Intelligence Agency",78,15,2-160,TRUE,93,0.8387096774193549,TRUE,FALSE,457,0.6410256410256411,0.9814814814814815,NA
2006-05-26,2,161,PN1446,On the Cloture Motion,Agreed to,Motion to Invoke Cloture on the Nomination of Dirk Kempthorne to be Secretary of the Interior,85,8,2-161,FALSE,93,0.9139784946236559,TRUE,FALSE,458,0.7948717948717948,1,NA
2006-06-07,2,163,S.J.Res. 1,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Proceed to the Consideration of S. J. Res. 1; Marriage Protection Amendment,49,48,2-163,FALSE,97,0.5051546391752577,FALSE,FALSE,459,0.047619047619047616,0.8727272727272727,NA
2006-06-08,2,164,H.R. 8,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Proceed to Consideration of H.R. 8; Death Tax Repeal Permanency Act of 2005,57,41,2-164,FALSE,98,0.5816326530612245,FALSE,FALSE,460,0.09523809523809523,0.9642857142857143,Republican
2006-06-08,2,165,S. 147,On the Cloture Motion,Rejected,Motion to Invoke Cloture on the Motion to Proceed to S. 147; Native Hawaiian Government Reorganization Act of 2005,56,41,2-165,FALSE,97,0.5773195876288659,FALSE,FALSE,461,1,0.24074074074074073,NA
2006-06-14,2,169,S. 2766,On the Motion to Table S.Amdt. 4230,Agreed to,Motion to Table Dorgan Amdt. No. 4230; To improve Federal contracting and procurement by eliminating fraud and abuse and improving competition in contracting and procurement and by enhancing administration of Federal contracting personnel.,55,43,2-169,FALSE,98,0.5612244897959183,FALSE,FALSE,462,0,1,Republican
2006-06-15,2,171,H.R. 4939,On the Conference Report,Agreed to,"H.R.4939 Conference Report; Emergency Supplemental Appropriations Act for Defense, the Global War on Terror, and Hurricane Recovery, 2006",98,1,2-171,FALSE,99,0.98989898989899,TRUE,TRUE,463,1,0.9821428571428571,NA
2006-06-15,2,172,S. 2766,On the Amendment S.Amdt. 4234,Rejected,"Santorum Amdt. No. 4234; To authorize, with an offset, assistance for prodemocracy programs and activities inside and outside Iran, to make clear that the United States supports the ability of the people of Iran to exercise self-determination over their form of government, and to make enhancements to the Iran-Libya Sanctions Act of 1996.",45,54,2-172,FALSE,99,0.45454545454545453,FALSE,FALSE,464,0.09302325581395349,0.7454545454545455,NA
